user_id,store city,order total,order size,store id, price/drink ,placed order time (UTC) [DAY],placed order time (UTC),finished prep time (UTC),order picked up time (UTC),day of the week,refund total,rating,Account Created 
17801,city B,$16.7,2,bjdwe, $8.4 ,2,4:27:00 AM,4:36:00 AM,6:13:00 AM,Tuesday,$0.0,4,2019
8007,city A,$16.7,2,acjde, $8.4 ,2,8:03:00 PM,8:14:00 PM,9:09:00 PM,Tuesday,$0.0,3,2021
79435,city A,$100.0,12,acjde, $8.3 ,6,2:50:00 AM,3:00:00 AM,4:20:00 AM,Saturday,$0.0,1,2022
8000,city A,$25.0,3,acjde, $8.3 ,5,3:03:00 AM,3:12:00 AM,4:07:00 AM,Friday,$0.0,5,2020
90330,city C,$25.0,3,wehqk, $8.3 ,6,2:27:00 AM,2:38:00 AM,2:40:00 AM,Saturday,$0.0,4,2020
9796,city C,$25.0,3,wehqk, $8.3 ,2,3:39:00 AM,3:50:00 AM,4:12:00 AM,Tuesday,$0.0,3,2021
6116,city B,$25.0,3,bjdwe, $8.3 ,6,8:01:00 PM,8:12:00 PM,8:51:00 PM,Saturday,$0.0,5,2021
12153,city C,$25.0,3,wehqk, $8.3 ,4,6:48:00 PM,6:57:00 PM,8:17:00 PM,Thursday,$0.0,3,2019
7375,city C,$33.3,4,wehqk, $8.3 ,3,2:23:00 AM,2:34:00 AM,3:48:00 AM,Wednesday,$0.0,5,2022
199572,city B,$91.6,11,bjdwe, $8.3 ,4,4:30:00 AM,4:39:00 AM,5:07:00 AM,Thursday,$0.0,3,2022
156692,city C,$91.6,11,wehqk, $8.3 ,5,7:50:00 PM,8:00:00 PM,8:46:00 PM,Friday,$0.0,5,2022
45831,city A,$91.6,11,acjde, $8.3 ,1,7:43:00 PM,7:54:00 PM,8:45:00 PM,Monday,$0.0,4,2020
7978,city A,$25.0,3,acjde, $8.3 ,3,2:20:00 AM,2:30:00 AM,3:13:00 AM,Wednesday,$0.0,5,2022
18376,city A,$25.0,3,acjde, $8.3 ,6,3:11:00 AM,3:20:00 AM,5:20:00 AM,Saturday,$0.0,4,2019
106154,city C,$99.7,12,wehqk, $8.3 ,5,1:29:00 AM,1:38:00 AM,3:10:00 AM,Friday,$0.0,5,2021
62969,city A,$99.7,12,acjde, $8.3 ,3,3:05:00 AM,3:14:00 AM,5:04:00 AM,Wednesday,$0.0,4,2021
5804,city A,$99.7,12,acjde, $8.3 ,3,2:58:00 AM,3:09:00 AM,3:21:00 AM,Wednesday,$0.0,5,2020
105568,city C,$8.3,1,wehqk, $8.3 ,7,10:35:00 PM,10:45:00 PM,11:54:00 PM,Sunday,$0.0,5,2022
14739,city A,$8.3,1,acjde, $8.3 ,2,2:22:00 AM,2:33:00 AM,4:27:00 AM,Tuesday,$0.0,5,2019
101840,city C,$91.3,11,wehqk, $8.3 ,6,2:41:00 AM,2:52:00 AM,4:18:00 AM,Saturday,$0.0,3,2020
8007,city A,$24.9,3,acjde, $8.3 ,3,3:59:00 AM,4:09:00 AM,5:19:00 AM,Wednesday,$0.0,4,2021
87589,city C,$91.3,11,wehqk, $8.3 ,5,7:05:00 PM,7:15:00 PM,7:32:00 PM,Friday,$0.0,3,2022
7248,city A,$91.3,11,acjde, $8.3 ,2,3:39:00 AM,3:50:00 AM,4:52:00 AM,Tuesday,$0.0,3,2020
3000,city B,$24.9,3,bjdwe, $8.3 ,2,3:15:00 AM,3:25:00 AM,4:58:00 AM,Tuesday,$0.0,5,2021
6609,city B,$82.8,10,bjdwe, $8.3 ,6,1:09:00 AM,1:19:00 AM,1:39:00 AM,Saturday,$0.0,3,2022
77550,city C,$82.8,10,wehqk, $8.3 ,5,4:07:00 AM,4:17:00 AM,4:42:00 AM,Friday,$0.0,4,2020
93902,city B,$82.8,10,bjdwe, $8.3 ,2,2:42:00 AM,2:53:00 AM,3:55:00 AM,Tuesday,$0.0,4,2019
144,city B,$16.5,2,bjdwe, $8.3 ,1,2:17:00 AM,2:26:00 AM,3:37:00 AM,Monday,$0.0,5,2019
8688,city C,$16.5,2,wehqk, $8.3 ,2,2:18:00 AM,2:29:00 AM,3:12:00 AM,Tuesday,$0.0,5,2020
106154,city C,$16.5,2,wehqk, $8.3 ,4,9:32:00 PM,9:43:00 PM,10:28:00 PM,Thursday,$0.0,3,2021
1796,city B,$16.5,2,bjdwe, $8.3 ,5,3:26:00 AM,3:37:00 AM,4:19:00 AM,Friday,$0.0,4,2021
3000,city B,$65.9,8,bjdwe, $8.2 ,7,4:34:00 AM,4:43:00 AM,6:28:00 AM,Sunday,$0.0,5,2021
13489,city A,$33.0,4,acjde, $8.2 ,6,2:17:00 AM,2:26:00 AM,2:49:00 AM,Saturday,$0.0,3,2020
5673,city C,$65.9,8,wehqk, $8.2 ,3,8:30:00 PM,8:40:00 PM,8:53:00 PM,Wednesday,$0.0,5,2020
100102,city B,$65.9,8,bjdwe, $8.2 ,6,8:21:00 PM,8:31:00 PM,9:26:00 PM,Saturday,$0.0,3,2019
79657,city C,$24.7,3,wehqk, $8.2 ,4,1:48:00 AM,1:58:00 AM,2:37:00 AM,Thursday,$0.0,3,2021
3319,city C,$24.7,3,wehqk, $8.2 ,7,2:28:00 AM,2:37:00 AM,3:26:00 AM,Sunday,$0.0,4,2020
497,city A,$24.7,3,acjde, $8.2 ,4,5:52:00 AM,6:02:00 AM,7:03:00 AM,Thursday,$0.0,3,2022
3657,city B,$24.7,3,bjdwe, $8.2 ,6,8:04:00 PM,8:15:00 PM,8:28:00 PM,Saturday,$0.0,5,2019
550,city B,$90.3,11,bjdwe, $8.2 ,7,3:58:00 AM,4:07:00 AM,4:18:00 AM,Sunday,$0.0,3,2019
74371,city B,$90.3,11,bjdwe, $8.2 ,6,7:54:00 PM,8:04:00 PM,9:43:00 PM,Saturday,$0.0,3,2019
156011,city B,$90.3,11,bjdwe, $8.2 ,4,2:14:00 AM,2:25:00 AM,3:42:00 AM,Thursday,$0.0,5,2019
7408,city B,$73.8,9,bjdwe, $8.2 ,1,2:12:00 AM,2:23:00 AM,4:05:00 AM,Monday,$0.0,3,2021
4484,city C,$16.4,2,wehqk, $8.2 ,2,8:21:00 PM,8:31:00 PM,8:53:00 PM,Tuesday,$0.0,3,2020
194152,city A,$16.4,2,acjde, $8.2 ,6,2:11:00 AM,2:22:00 AM,3:05:00 AM,Saturday,$0.0,3,2022
113389,city B,$8.2,1,bjdwe, $8.2 ,5,2:38:00 AM,2:48:00 AM,3:00:00 AM,Friday,$0.0,3,2021
11825,city A,$8.2,1,acjde, $8.2 ,2,5:26:00 AM,5:37:00 AM,6:46:00 AM,Tuesday,$0.0,4,2020
1934,city A,$73.8,9,acjde, $8.2 ,5,3:10:00 AM,3:21:00 AM,4:42:00 AM,Friday,$0.0,5,2021
15647,city B,$73.8,9,bjdwe, $8.2 ,3,8:22:00 PM,8:33:00 PM,10:14:00 PM,Wednesday,$0.0,4,2020
80891,city A,$16.4,2,acjde, $8.2 ,3,4:07:00 AM,4:17:00 AM,5:39:00 AM,Wednesday,$0.0,4,2021
8276,city B,$16.4,2,bjdwe, $8.2 ,7,2:20:00 AM,2:31:00 AM,3:45:00 AM,Sunday,$0.0,5,2021
896,city C,$73.8,9,wehqk, $8.2 ,5,7:10:00 PM,7:20:00 PM,8:46:00 PM,Friday,$0.0,5,2021
5550,city C,$16.4,2,wehqk, $8.2 ,6,2:59:00 AM,3:08:00 AM,4:31:00 AM,Saturday,$0.0,5,2019
1424,city C,$16.4,2,wehqk, $8.2 ,3,6:20:00 PM,6:30:00 PM,6:58:00 PM,Wednesday,$0.0,4,2020
13846,city A,$73.8,9,acjde, $8.2 ,3,8:46:00 PM,8:55:00 PM,10:34:00 PM,Wednesday,$0.0,4,2020
68187,city A,$16.4,2,acjde, $8.2 ,2,3:55:00 AM,4:06:00 AM,5:01:00 AM,Tuesday,$0.0,3,2021
82591,city A,$16.4,2,acjde, $8.2 ,7,3:10:00 AM,3:20:00 AM,4:04:00 AM,Sunday,$0.0,5,2022
190940,city A,$73.8,9,acjde, $8.2 ,4,8:33:00 PM,8:42:00 PM,9:13:00 PM,Thursday,$0.0,4,2021
10510,city A,$32.8,4,acjde, $8.2 ,5,2:54:00 AM,3:05:00 AM,5:05:00 AM,Friday,$0.0,4,2021
15647,city B,$32.5,4,bjdwe, $8.1 ,3,3:04:00 AM,3:13:00 AM,5:00:00 AM,Wednesday,$0.0,4,2020
4093,city C,$89.1,11,wehqk, $8.1 ,7,1:52:00 AM,2:03:00 AM,3:37:00 AM,Sunday,$0.0,3,2019
194008,city C,$89.1,11,wehqk, $8.1 ,5,2:50:00 AM,2:59:00 AM,3:32:00 AM,Friday,$0.0,4,2022
13752,city B,$89.1,11,bjdwe, $8.1 ,2,8:30:00 PM,8:39:00 PM,9:26:00 PM,Tuesday,$0.0,5,2021
156692,city C,$24.3,3,wehqk, $8.1 ,3,2:17:00 AM,2:26:00 AM,4:04:00 AM,Wednesday,$0.0,5,2022
12881,city A,$8.1,1,acjde, $8.1 ,1,7:18:00 PM,7:28:00 PM,9:03:00 PM,Monday,$0.0,4,2022
13752,city B,$8.1,1,bjdwe, $8.1 ,3,3:31:00 AM,3:41:00 AM,4:56:00 AM,Wednesday,$0.0,4,2021
7452,city B,$24.3,3,bjdwe, $8.1 ,1,9:47:00 PM,9:58:00 PM,10:55:00 PM,Monday,$0.0,5,2020
75107,city B,$96.4,12,bjdwe, $8.0 ,6,2:15:00 AM,2:26:00 AM,3:13:00 AM,Saturday,$0.0,4,2021
23309,city B,$24.1,3,bjdwe, $8.0 ,5,2:34:00 AM,2:43:00 AM,3:38:00 AM,Friday,$0.0,4,2020
1992,city A,$24.1,3,acjde, $8.0 ,6,4:04:00 AM,4:15:00 AM,4:24:00 AM,Saturday,$0.0,3,2019
4924,city B,$96.4,12,bjdwe, $8.0 ,7,6:28:00 PM,6:39:00 PM,8:12:00 PM,Sunday,$0.0,3,2019
60670,city C,$96.4,12,wehqk, $8.0 ,4,2:26:00 AM,2:36:00 AM,3:51:00 AM,Thursday,$0.0,3,2019
72104,city C,$24.1,3,wehqk, $8.0 ,3,9:29:00 PM,9:38:00 PM,10:48:00 PM,Wednesday,$0.0,5,2019
1901,city B,$24.1,3,bjdwe, $8.0 ,2,4:11:00 AM,4:22:00 AM,5:12:00 AM,Tuesday,$0.0,3,2021
4983,city A,$24.1,3,acjde, $8.0 ,7,11:18:00 PM,11:28:00 PM,11:56:00 PM,Sunday,$0.0,5,2020
195630,city C,$24.1,3,wehqk, $8.0 ,5,9:11:00 PM,9:20:00 PM,9:47:00 PM,Friday,$0.0,3,2021
2177,city A,$96.1,12,acjde, $8.0 ,6,2:10:00 AM,2:19:00 AM,3:05:00 AM,Saturday,$0.0,3,2019
79156,city A,$96.1,12,acjde, $8.0 ,1,3:06:00 AM,3:17:00 AM,4:13:00 AM,Monday,$0.0,5,2022
2639,city C,$96.1,12,wehqk, $8.0 ,2,8:06:00 PM,8:15:00 PM,9:06:00 PM,Tuesday,$0.0,3,2022
28879,city A,$96.0,12,acjde, $8.0 ,7,2:12:00 AM,2:22:00 AM,3:00:00 AM,Sunday,$0.0,4,2020
196384,city A,$16.0,2,acjde, $8.0 ,4,2:40:00 AM,2:50:00 AM,4:00:00 AM,Thursday,$0.0,4,2021
83710,city B,$16.0,2,bjdwe, $8.0 ,6,4:18:00 AM,4:29:00 AM,5:31:00 AM,Saturday,$0.0,4,2020
14739,city A,$16.0,2,acjde, $8.0 ,6,5:24:00 AM,5:33:00 AM,7:32:00 AM,Saturday,$0.0,5,2019
67988,city C,$16.0,2,wehqk, $8.0 ,5,2:46:00 AM,2:55:00 AM,4:35:00 AM,Friday,$0.0,3,2021
79136,city A,$8.0,1,acjde, $8.0 ,5,2:51:00 AM,3:00:00 AM,3:32:00 AM,Friday,$0.0,4,2020
83710,city B,$96.0,12,bjdwe, $8.0 ,3,3:39:00 AM,3:50:00 AM,4:55:00 AM,Wednesday,$0.0,3,2020
7050,city B,$16.0,2,bjdwe, $8.0 ,4,5:57:00 AM,6:06:00 AM,7:44:00 AM,Thursday,$0.0,3,2020
157562,city A,$16.0,2,acjde, $8.0 ,5,2:50:00 AM,3:00:00 AM,3:16:00 AM,Friday,$0.0,4,2019
88846,city A,$96.0,12,acjde, $8.0 ,3,4:47:00 AM,4:56:00 AM,5:39:00 AM,Wednesday,$0.0,5,2020
11615,city A,$16.0,2,acjde, $8.0 ,5,8:19:00 PM,8:30:00 PM,9:08:00 PM,Friday,$0.0,4,2022
10953,city A,$16.0,2,acjde, $8.0 ,2,5:46:00 AM,5:55:00 AM,7:45:00 AM,Tuesday,$0.0,4,2022
4497,city B,$16.0,2,bjdwe, $8.0 ,1,4:28:00 AM,4:38:00 AM,6:38:00 AM,Monday,$0.0,4,2021
9791,city C,$16.0,2,wehqk, $8.0 ,7,8:07:00 PM,8:18:00 PM,9:16:00 PM,Sunday,$0.0,4,2022
113389,city B,$16.0,2,bjdwe, $8.0 ,7,10:35:00 PM,10:44:00 PM,11:33:00 PM,Sunday,$0.0,5,2021
92816,city B,$16.0,2,bjdwe, $8.0 ,4,6:26:00 PM,6:36:00 PM,6:59:00 PM,Thursday,$0.0,3,2019
88854,city B,$62.8,8,bjdwe, $7.9 ,1,2:29:00 AM,2:40:00 AM,2:48:00 AM,Monday,$0.0,5,2022
6528,city A,$15.7,2,acjde, $7.9 ,1,2:24:00 AM,2:34:00 AM,4:03:00 AM,Monday,$0.0,5,2019
90134,city B,$15.7,2,bjdwe, $7.9 ,1,2:20:00 AM,2:29:00 AM,3:13:00 AM,Monday,$0.0,5,2019
67104,city C,$62.8,8,wehqk, $7.9 ,1,8:27:00 PM,8:38:00 PM,9:15:00 PM,Monday,$0.0,4,2022
56904,city B,$62.8,8,bjdwe, $7.9 ,5,8:51:00 PM,9:02:00 PM,9:24:00 PM,Friday,$0.0,3,2022
102495,city B,$62.7,8,bjdwe, $7.8 ,5,1:28:00 AM,1:39:00 AM,2:22:00 AM,Friday,$0.0,5,2021
1810,city A,$62.7,8,acjde, $7.8 ,5,8:02:00 PM,8:13:00 PM,8:39:00 PM,Friday,$0.0,4,2021
555,city A,$62.7,8,acjde, $7.8 ,6,6:52:00 PM,7:01:00 PM,8:53:00 PM,Saturday,$0.0,5,2021
4431,city A,$23.5,3,acjde, $7.8 ,1,4:17:00 AM,4:27:00 AM,5:24:00 AM,Monday,$0.0,5,2021
101840,city C,$23.5,3,wehqk, $7.8 ,4,4:36:00 AM,4:47:00 AM,6:12:00 AM,Thursday,$0.0,5,2020
14722,city A,$23.5,3,acjde, $7.8 ,5,8:31:00 PM,8:42:00 PM,9:45:00 PM,Friday,$0.0,5,2020
54477,city C,$23.5,3,wehqk, $7.8 ,6,8:32:00 PM,8:41:00 PM,8:43:00 PM,Saturday,$0.0,4,2021
8290,city A,$23.5,3,acjde, $7.8 ,6,8:40:00 PM,8:49:00 PM,9:04:00 PM,Saturday,$0.0,4,2019
26373,city C,$23.5,3,wehqk, $7.8 ,7,8:26:00 PM,8:37:00 PM,10:00:00 PM,Sunday,$0.0,4,2022
7618,city B,$62.5,8,bjdwe, $7.8 ,5,3:38:00 AM,3:48:00 AM,4:54:00 AM,Friday,$0.0,3,2020
3728,city A,$62.5,8,acjde, $7.8 ,4,1:34:00 AM,1:43:00 AM,2:16:00 AM,Thursday,$0.0,4,2019
5962,city B,$62.5,8,bjdwe, $7.8 ,3,4:33:00 AM,4:42:00 AM,5:18:00 AM,Wednesday,$0.0,4,2019
88400,city A,$15.6,2,acjde, $7.8 ,7,1:59:00 AM,2:08:00 AM,3:07:00 AM,Sunday,$0.0,3,2022
93954,city B,$15.6,2,bjdwe, $7.8 ,7,8:17:00 PM,8:26:00 PM,10:06:00 PM,Sunday,$0.0,4,2021
92490,city C,$31.1,4,wehqk, $7.8 ,4,4:02:00 AM,4:11:00 AM,5:07:00 AM,Thursday,$0.0,3,2021
9787,city B,$54.3,7,bjdwe, $7.8 ,1,1:11:00 AM,1:21:00 AM,1:45:00 AM,Monday,$0.0,3,2020
45711,city A,$54.3,7,acjde, $7.8 ,6,4:21:00 AM,4:32:00 AM,5:47:00 AM,Saturday,$0.0,5,2021
1833,city C,$53.8,7,wehqk, $7.7 ,2,2:46:00 AM,2:57:00 AM,4:50:00 AM,Tuesday,$0.0,4,2020
113496,city C,$53.8,7,wehqk, $7.7 ,6,2:08:00 AM,2:17:00 AM,3:22:00 AM,Saturday,$0.0,5,2019
60669,city C,$23.0,3,wehqk, $7.7 ,4,2:14:00 AM,2:24:00 AM,4:20:00 AM,Thursday,$0.0,4,2022
5804,city A,$23.0,3,acjde, $7.7 ,6,8:04:00 PM,8:15:00 PM,8:30:00 PM,Saturday,$0.0,4,2020
78520,city C,$15.3,2,wehqk, $7.7 ,4,2:16:00 AM,2:27:00 AM,3:08:00 AM,Thursday,$0.0,4,2019
97556,city C,$15.3,2,wehqk, $7.7 ,2,2:25:00 AM,2:36:00 AM,3:59:00 AM,Tuesday,$0.0,5,2020
99165,city C,$83.1,11,wehqk, $7.6 ,6,2:18:00 AM,2:29:00 AM,3:04:00 AM,Saturday,$0.0,5,2020
10440,city A,$83.1,11,acjde, $7.6 ,4,3:10:00 AM,3:21:00 AM,3:41:00 AM,Thursday,$0.0,3,2022
9821,city B,$83.1,11,bjdwe, $7.6 ,2,4:33:00 AM,4:43:00 AM,6:05:00 AM,Tuesday,$0.0,5,2020
7248,city A,$90.3,12,acjde, $7.5 ,7,3:56:00 AM,4:05:00 AM,4:37:00 AM,Sunday,$0.0,4,2020
78520,city C,$90.3,12,wehqk, $7.5 ,3,7:49:00 PM,8:00:00 PM,9:34:00 PM,Wednesday,$0.0,5,2019
158403,city A,$90.3,12,acjde, $7.5 ,6,2:17:00 AM,2:28:00 AM,3:51:00 AM,Saturday,$0.0,3,2019
95807,city C,$45.1,6,wehqk, $7.5 ,4,10:03:00 PM,10:13:00 PM,10:24:00 PM,Thursday,$0.0,3,2022
88846,city A,$97.6,13,acjde, $7.5 ,4,2:11:00 AM,2:21:00 AM,2:55:00 AM,Thursday,$0.0,4,2020
102508,city C,$97.6,13,wehqk, $7.5 ,4,8:02:00 PM,8:13:00 PM,8:29:00 PM,Thursday,$0.0,4,2020
38800,city A,$97.6,13,acjde, $7.5 ,5,4:46:00 AM,4:56:00 AM,5:41:00 AM,Friday,$0.0,5,2021
1072,city A,$97.6,13,acjde, $7.5 ,6,8:17:00 PM,8:26:00 PM,9:08:00 PM,Saturday,$0.0,4,2020
9796,city C,$97.6,13,wehqk, $7.5 ,1,11:12:00 PM,11:23:00 PM,12:41:00 AM,Monday,$0.0,5,2021
91831,city C,$15.0,2,wehqk, $7.5 ,1,4:17:00 AM,4:28:00 AM,5:25:00 AM,Monday,$0.0,4,2019
102495,city B,$15.0,2,bjdwe, $7.5 ,3,4:17:00 AM,4:28:00 AM,6:20:00 AM,Wednesday,$0.0,4,2021
68267,city B,$59.9,8,bjdwe, $7.5 ,4,12:30:00 AM,12:40:00 AM,12:57:00 AM,Thursday,$0.0,5,2020
4924,city B,$59.9,8,bjdwe, $7.5 ,6,2:19:00 AM,2:28:00 AM,2:45:00 AM,Saturday,$0.0,3,2019
10052,city A,$59.9,8,acjde, $7.5 ,6,3:04:00 AM,3:14:00 AM,4:12:00 AM,Saturday,$0.0,4,2021
6502,city C,$29.7,4,wehqk, $7.4 ,3,2:20:00 AM,2:29:00 AM,4:13:00 AM,Wednesday,$0.0,3,2021
42240,city C,$29.7,4,wehqk, $7.4 ,2,1:32:00 AM,1:42:00 AM,2:23:00 AM,Tuesday,$0.0,5,2019
194008,city C,$66.8,9,wehqk, $7.4 ,1,2:36:00 AM,2:45:00 AM,2:58:00 AM,Monday,$0.0,3,2022
11551,city A,$66.8,9,acjde, $7.4 ,1,11:13:00 PM,11:24:00 PM,12:44:00 AM,Monday,$0.0,3,2021
967,city A,$66.8,9,acjde, $7.4 ,6,8:31:00 PM,8:40:00 PM,10:13:00 PM,Saturday,$0.0,3,2022
66730,city C,$66.8,9,wehqk, $7.4 ,3,8:00:00 PM,8:11:00 PM,9:04:00 PM,Wednesday,$0.0,5,2020
192310,city B,$66.8,9,bjdwe, $7.4 ,3,2:57:00 AM,3:07:00 AM,4:27:00 AM,Wednesday,$0.0,3,2020
61738,city A,$66.8,9,acjde, $7.4 ,7,8:39:00 PM,8:49:00 PM,9:27:00 PM,Sunday,$0.0,3,2022
959,city C,$22.2,3,wehqk, $7.4 ,1,2:35:00 AM,2:46:00 AM,3:19:00 AM,Monday,$0.0,3,2020
1895,city B,$22.2,3,bjdwe, $7.4 ,5,3:09:00 AM,3:20:00 AM,3:28:00 AM,Friday,$0.0,4,2021
459,city A,$22.2,3,acjde, $7.4 ,4,12:10:00 AM,12:21:00 AM,12:50:00 AM,Thursday,$0.0,3,2020
91831,city C,$59.0,8,wehqk, $7.4 ,1,2:08:00 AM,2:19:00 AM,2:33:00 AM,Monday,$0.0,5,2019
4187,city C,$59.0,8,wehqk, $7.4 ,7,8:48:00 PM,8:57:00 PM,9:35:00 PM,Sunday,$0.0,4,2021
10580,city C,$59.0,8,wehqk, $7.4 ,4,3:20:00 AM,3:30:00 AM,3:57:00 AM,Thursday,$0.0,5,2020
8007,city A,$44.2,6,acjde, $7.4 ,6,3:13:00 AM,3:23:00 AM,4:04:00 AM,Saturday,$0.0,3,2021
192310,city B,$14.7,2,bjdwe, $7.4 ,1,12:15:00 AM,12:24:00 AM,1:58:00 AM,Monday,$0.0,4,2020
9821,city B,$14.7,2,bjdwe, $7.4 ,1,1:41:00 AM,1:52:00 AM,3:52:00 AM,Monday,$0.0,4,2020
9799,city A,$22.0,3,acjde, $7.3 ,3,4:10:00 AM,4:20:00 AM,5:48:00 AM,Wednesday,$0.0,5,2021
192310,city B,$22.0,3,bjdwe, $7.3 ,7,2:51:00 AM,3:00:00 AM,4:12:00 AM,Sunday,$0.0,5,2020
20098,city B,$22.0,3,bjdwe, $7.3 ,7,10:13:00 PM,10:24:00 PM,11:51:00 PM,Sunday,$0.0,3,2022
111239,city C,$22.0,3,wehqk, $7.3 ,7,4:23:00 AM,4:34:00 AM,6:01:00 AM,Sunday,$0.0,5,2019
78549,city B,$22.0,3,bjdwe, $7.3 ,5,3:00:00 AM,3:11:00 AM,3:48:00 AM,Friday,$0.0,3,2019
9874,city A,$22.0,3,acjde, $7.3 ,6,8:55:00 PM,9:04:00 PM,10:28:00 PM,Saturday,$0.0,4,2021
79156,city A,$95.0,13,acjde, $7.3 ,7,2:46:00 AM,2:57:00 AM,3:09:00 AM,Sunday,$0.0,1,2022
91497,city B,$58.4,8,bjdwe, $7.3 ,7,8:38:00 PM,8:48:00 PM,9:38:00 PM,Sunday,$0.0,5,2020
25076,city B,$43.8,6,bjdwe, $7.3 ,4,4:30:00 AM,4:41:00 AM,4:52:00 AM,Thursday,$0.0,5,2021
75781,city C,$21.9,3,wehqk, $7.3 ,1,11:59:00 PM,12:10:00 AM,1:44:00 AM,Monday,$0.0,3,2019
78887,city A,$58.4,8,acjde, $7.3 ,6,8:23:00 PM,8:32:00 PM,9:24:00 PM,Saturday,$0.0,5,2020
1762,city A,$58.4,8,acjde, $7.3 ,4,5:01:00 AM,5:12:00 AM,6:27:00 AM,Thursday,$0.0,4,2021
10634,city A,$21.9,3,acjde, $7.3 ,1,4:25:00 AM,4:34:00 AM,4:36:00 AM,Monday,$0.0,4,2022
68236,city A,$21.9,3,acjde, $7.3 ,5,12:11:00 AM,12:21:00 AM,12:28:00 AM,Friday,$0.0,3,2020
6477,city B,$65.5,9,bjdwe, $7.3 ,7,1:10:00 AM,1:21:00 AM,2:52:00 AM,Sunday,$0.0,5,2019
106572,city C,$65.5,9,wehqk, $7.3 ,7,3:10:00 AM,3:19:00 AM,4:37:00 AM,Sunday,$0.0,5,2019
9959,city A,$65.5,9,acjde, $7.3 ,2,8:43:00 PM,8:54:00 PM,9:25:00 PM,Tuesday,$0.0,4,2021
967,city A,$65.5,9,acjde, $7.3 ,3,3:17:00 AM,3:26:00 AM,4:52:00 AM,Wednesday,$0.0,3,2022
13846,city A,$65.5,9,acjde, $7.3 ,2,3:03:00 AM,3:14:00 AM,5:08:00 AM,Tuesday,$0.0,3,2020
197636,city C,$65.5,9,wehqk, $7.3 ,7,2:18:00 AM,2:29:00 AM,3:39:00 AM,Sunday,$0.0,3,2020
14573,city A,$94.1,13,acjde, $7.2 ,6,12:22:00 AM,12:31:00 AM,1:06:00 AM,Saturday,$0.0,4,2021
7682,city B,$94.1,13,bjdwe, $7.2 ,3,8:06:00 PM,8:15:00 PM,9:32:00 PM,Wednesday,$0.0,4,2020
12300,city C,$94.1,13,wehqk, $7.2 ,2,3:09:00 AM,3:18:00 AM,3:41:00 AM,Tuesday,$0.0,5,2019
99165,city C,$94.1,13,wehqk, $7.2 ,5,8:58:00 PM,9:08:00 PM,10:39:00 PM,Friday,$0.0,5,2020
5403,city B,$94.1,13,bjdwe, $7.2 ,6,4:01:00 AM,4:11:00 AM,4:43:00 AM,Saturday,$0.0,5,2021
87244,city C,$86.8,12,wehqk, $7.2 ,5,12:31:00 AM,12:42:00 AM,1:49:00 AM,Friday,$0.0,4,2022
97556,city C,$86.8,12,wehqk, $7.2 ,6,7:46:00 PM,7:57:00 PM,9:15:00 PM,Saturday,$0.0,3,2020
896,city C,$86.8,12,wehqk, $7.2 ,2,2:14:00 AM,2:25:00 AM,2:37:00 AM,Tuesday,$0.0,3,2021
97044,city B,$79.4,11,bjdwe, $7.2 ,5,2:13:00 AM,2:22:00 AM,2:30:00 AM,Friday,$0.0,5,2021
91848,city B,$79.4,11,bjdwe, $7.2 ,7,8:21:00 PM,8:31:00 PM,10:29:00 PM,Sunday,$0.0,5,2019
80104,city C,$79.4,11,wehqk, $7.2 ,6,4:17:00 AM,4:26:00 AM,5:49:00 AM,Saturday,$0.0,5,2019
105253,city B,$64.9,9,bjdwe, $7.2 ,7,3:20:00 AM,3:29:00 AM,4:10:00 AM,Sunday,$0.0,5,2020
93954,city B,$64.9,9,bjdwe, $7.2 ,7,4:18:00 AM,4:29:00 AM,5:52:00 AM,Sunday,$0.0,4,2021
48895,city A,$64.9,9,acjde, $7.2 ,5,3:11:00 AM,3:20:00 AM,4:29:00 AM,Friday,$0.0,4,2020
26654,city C,$14.4,2,wehqk, $7.2 ,4,12:13:00 AM,12:22:00 AM,12:39:00 AM,Thursday,$0.0,5,2019
99165,city C,$14.4,2,wehqk, $7.2 ,5,12:10:00 AM,12:20:00 AM,1:13:00 AM,Friday,$0.0,5,2020
20098,city B,$28.6,4,bjdwe, $7.2 ,4,3:08:00 AM,3:17:00 AM,3:28:00 AM,Thursday,$0.0,4,2022
157229,city A,$28.6,4,acjde, $7.2 ,4,8:51:00 PM,9:00:00 PM,9:20:00 PM,Thursday,$0.0,4,2020
5550,city C,$28.6,4,wehqk, $7.2 ,4,8:30:00 PM,8:41:00 PM,10:04:00 PM,Thursday,$0.0,3,2019
88846,city A,$78.7,11,acjde, $7.2 ,3,2:16:00 AM,2:25:00 AM,3:49:00 AM,Wednesday,$0.0,3,2020
12708,city C,$78.7,11,wehqk, $7.2 ,2,2:33:00 AM,2:42:00 AM,3:43:00 AM,Tuesday,$0.0,5,2019
10636,city C,$78.7,11,wehqk, $7.2 ,5,8:29:00 PM,8:39:00 PM,9:58:00 PM,Friday,$0.0,5,2022
1747,city B,$28.6,4,bjdwe, $7.2 ,6,2:16:00 AM,2:25:00 AM,2:49:00 AM,Saturday,$0.0,4,2021
5210,city C,$28.6,4,wehqk, $7.2 ,4,4:05:00 AM,4:15:00 AM,4:46:00 AM,Thursday,$0.0,5,2020
85445,city B,$92.9,13,bjdwe, $7.1 ,5,1:19:00 AM,1:29:00 AM,1:41:00 AM,Friday,$0.0,4,2020
