"user_id","store_city","order_total","order_size","store_id","price_drink","placed_order_time_utc_day","placed_order_time_utc","finished_prep_time_utc","order_picked_up_time_utc","day_of_the_week","refund_total","rating","account_created","order_prep_time"
100102,"city B",65.9,8,"bjdwe",8.2,"Saturday",20:21:00,20:31:00,21:26:00,"Saturday",0,3,2019,00:10:00
79657,"city C",24.7,3,"wehqk",8.2,"Thursday",01:48:00,01:58:00,02:37:00,"Thursday",0,3,2021,00:10:00
3319,"city C",24.7,3,"wehqk",8.2,"Sunday",02:28:00,02:37:00,03:26:00,"Sunday",0,4,2020,00:09:00
497,"city A",24.7,3,"acjde",8.2,"Thursday",05:52:00,06:02:00,07:03:00,"Thursday",0,3,2022,00:10:00
3657,"city B",24.7,3,"bjdwe",8.2,"Saturday",20:04:00,20:15:00,20:28:00,"Saturday",0,5,2019,00:11:00
550,"city B",90.3,11,"bjdwe",8.2,"Sunday",03:58:00,04:07:00,04:18:00,"Sunday",0,3,2019,00:09:00
74371,"city B",90.3,11,"bjdwe",8.2,"Saturday",19:54:00,20:04:00,21:43:00,"Saturday",0,3,2019,00:10:00
156011,"city B",90.3,11,"bjdwe",8.2,"Thursday",02:14:00,02:25:00,03:42:00,"Thursday",0,5,2019,00:11:00
7408,"city B",73.8,9,"bjdwe",8.2,"Monday",02:12:00,02:23:00,04:05:00,"Monday",0,3,2021,00:11:00
4484,"city C",16.4,2,"wehqk",8.2,"Tuesday",20:21:00,20:31:00,20:53:00,"Tuesday",0,3,2020,00:10:00
194152,"city A",16.4,2,"acjde",8.2,"Saturday",02:11:00,02:22:00,03:05:00,"Saturday",0,3,2022,00:11:00
113389,"city B",8.2,1,"bjdwe",8.2,"Friday",02:38:00,02:48:00,03:00:00,"Friday",0,3,2021,00:10:00
11825,"city A",8.2,1,"acjde",8.2,"Tuesday",05:26:00,05:37:00,06:46:00,"Tuesday",0,4,2020,00:11:00
1934,"city A",73.8,9,"acjde",8.2,"Friday",03:10:00,03:21:00,04:42:00,"Friday",0,5,2021,00:11:00
15647,"city B",73.8,9,"bjdwe",8.2,"Wednesday",20:22:00,20:33:00,22:14:00,"Wednesday",0,4,2020,00:11:00
80891,"city A",16.4,2,"acjde",8.2,"Wednesday",04:07:00,04:17:00,05:39:00,"Wednesday",0,4,2021,00:10:00
8276,"city B",16.4,2,"bjdwe",8.2,"Sunday",02:20:00,02:31:00,03:45:00,"Sunday",0,5,2021,00:11:00
896,"city C",73.8,9,"wehqk",8.2,"Friday",19:10:00,19:20:00,20:46:00,"Friday",0,5,2021,00:10:00
5550,"city C",16.4,2,"wehqk",8.2,"Saturday",02:59:00,03:08:00,04:31:00,"Saturday",0,5,2019,00:09:00
1424,"city C",16.4,2,"wehqk",8.2,"Wednesday",18:20:00,18:30:00,18:58:00,"Wednesday",0,4,2020,00:10:00
13846,"city A",73.8,9,"acjde",8.2,"Wednesday",20:46:00,20:55:00,22:34:00,"Wednesday",0,4,2020,00:09:00
68187,"city A",16.4,2,"acjde",8.2,"Tuesday",03:55:00,04:06:00,05:01:00,"Tuesday",0,3,2021,00:11:00
82591,"city A",16.4,2,"acjde",8.2,"Sunday",03:10:00,03:20:00,04:04:00,"Sunday",0,5,2022,00:10:00
190940,"city A",73.8,9,"acjde",8.2,"Thursday",20:33:00,20:42:00,21:13:00,"Thursday",0,4,2021,00:09:00
10510,"city A",32.8,4,"acjde",8.2,"Friday",02:54:00,03:05:00,05:05:00,"Friday",0,4,2021,00:11:00
15647,"city B",32.5,4,"bjdwe",8.1,"Wednesday",03:04:00,03:13:00,05:00:00,"Wednesday",0,4,2020,00:09:00
4093,"city C",89.1,11,"wehqk",8.1,"Sunday",01:52:00,02:03:00,03:37:00,"Sunday",0,3,2019,00:11:00
194008,"city C",89.1,11,"wehqk",8.1,"Friday",02:50:00,02:59:00,03:32:00,"Friday",0,4,2022,00:09:00
13752,"city B",89.1,11,"bjdwe",8.1,"Tuesday",20:30:00,20:39:00,21:26:00,"Tuesday",0,5,2021,00:09:00
156692,"city C",24.3,3,"wehqk",8.1,"Wednesday",02:17:00,02:26:00,04:04:00,"Wednesday",0,5,2022,00:09:00
12881,"city A",8.1,1,"acjde",8.1,"Monday",19:18:00,19:28:00,21:03:00,"Monday",0,4,2022,00:10:00
13752,"city B",8.1,1,"bjdwe",8.1,"Wednesday",03:31:00,03:41:00,04:56:00,"Wednesday",0,4,2021,00:10:00
7452,"city B",24.3,3,"bjdwe",8.1,"Monday",21:47:00,21:58:00,22:55:00,"Monday",0,5,2020,00:11:00
75107,"city B",96.4,12,"bjdwe",8,"Saturday",02:15:00,02:26:00,03:13:00,"Saturday",0,4,2021,00:11:00
23309,"city B",24.1,3,"bjdwe",8,"Friday",02:34:00,02:43:00,03:38:00,"Friday",0,4,2020,00:09:00
1992,"city A",24.1,3,"acjde",8,"Saturday",04:04:00,04:15:00,04:24:00,"Saturday",0,3,2019,00:11:00
4924,"city B",96.4,12,"bjdwe",8,"Sunday",18:28:00,18:39:00,20:12:00,"Sunday",0,3,2019,00:11:00
60670,"city C",96.4,12,"wehqk",8,"Thursday",02:26:00,02:36:00,03:51:00,"Thursday",0,3,2019,00:10:00
72104,"city C",24.1,3,"wehqk",8,"Wednesday",21:29:00,21:38:00,22:48:00,"Wednesday",0,5,2019,00:09:00
1901,"city B",24.1,3,"bjdwe",8,"Tuesday",04:11:00,04:22:00,05:12:00,"Tuesday",0,3,2021,00:11:00
4983,"city A",24.1,3,"acjde",8,"Sunday",23:18:00,23:28:00,23:56:00,"Sunday",0,5,2020,00:10:00
195630,"city C",24.1,3,"wehqk",8,"Friday",21:11:00,21:20:00,21:47:00,"Friday",0,3,2021,00:09:00
2177,"city A",96.1,12,"acjde",8,"Saturday",02:10:00,02:19:00,03:05:00,"Saturday",0,3,2019,00:09:00
79156,"city A",96.1,12,"acjde",8,"Monday",03:06:00,03:17:00,04:13:00,"Monday",0,5,2022,00:11:00
2639,"city C",96.1,12,"wehqk",8,"Tuesday",20:06:00,20:15:00,21:06:00,"Tuesday",0,3,2022,00:09:00
28879,"city A",96,12,"acjde",8,"Sunday",02:12:00,02:22:00,03:00:00,"Sunday",0,4,2020,00:10:00
196384,"city A",16,2,"acjde",8,"Thursday",02:40:00,02:50:00,04:00:00,"Thursday",0,4,2021,00:10:00
83710,"city B",16,2,"bjdwe",8,"Saturday",04:18:00,04:29:00,05:31:00,"Saturday",0,4,2020,00:11:00
14739,"city A",16,2,"acjde",8,"Saturday",05:24:00,05:33:00,07:32:00,"Saturday",0,5,2019,00:09:00
67988,"city C",16,2,"wehqk",8,"Friday",02:46:00,02:55:00,04:35:00,"Friday",0,3,2021,00:09:00
79136,"city A",8,1,"acjde",8,"Friday",02:51:00,03:00:00,03:32:00,"Friday",0,4,2020,00:09:00
83710,"city B",96,12,"bjdwe",8,"Wednesday",03:39:00,03:50:00,04:55:00,"Wednesday",0,3,2020,00:11:00
7050,"city B",16,2,"bjdwe",8,"Thursday",05:57:00,06:06:00,07:44:00,"Thursday",0,3,2020,00:09:00
157562,"city A",16,2,"acjde",8,"Friday",02:50:00,03:00:00,03:16:00,"Friday",0,4,2019,00:10:00
88846,"city A",96,12,"acjde",8,"Wednesday",04:47:00,04:56:00,05:39:00,"Wednesday",0,5,2020,00:09:00
11615,"city A",16,2,"acjde",8,"Friday",20:19:00,20:30:00,21:08:00,"Friday",0,4,2022,00:11:00
10953,"city A",16,2,"acjde",8,"Tuesday",05:46:00,05:55:00,07:45:00,"Tuesday",0,4,2022,00:09:00
4497,"city B",16,2,"bjdwe",8,"Monday",04:28:00,04:38:00,06:38:00,"Monday",0,4,2021,00:10:00
9791,"city C",16,2,"wehqk",8,"Sunday",20:07:00,20:18:00,21:16:00,"Sunday",0,4,2022,00:11:00
113389,"city B",16,2,"bjdwe",8,"Sunday",22:35:00,22:44:00,23:33:00,"Sunday",0,5,2021,00:09:00
92816,"city B",16,2,"bjdwe",8,"Thursday",18:26:00,18:36:00,18:59:00,"Thursday",0,3,2019,00:10:00
88854,"city B",62.8,8,"bjdwe",7.9,"Monday",02:29:00,02:40:00,02:48:00,"Monday",0,5,2022,00:11:00
6528,"city A",15.7,2,"acjde",7.9,"Monday",02:24:00,02:34:00,04:03:00,"Monday",0,5,2019,00:10:00
90134,"city B",15.7,2,"bjdwe",7.9,"Monday",02:20:00,02:29:00,03:13:00,"Monday",0,5,2019,00:09:00
67104,"city C",62.8,8,"wehqk",7.9,"Monday",20:27:00,20:38:00,21:15:00,"Monday",0,4,2022,00:11:00
56904,"city B",62.8,8,"bjdwe",7.9,"Friday",20:51:00,21:02:00,21:24:00,"Friday",0,3,2022,00:11:00
102495,"city B",62.7,8,"bjdwe",7.8,"Friday",01:28:00,01:39:00,02:22:00,"Friday",0,5,2021,00:11:00
1810,"city A",62.7,8,"acjde",7.8,"Friday",20:02:00,20:13:00,20:39:00,"Friday",0,4,2021,00:11:00
555,"city A",62.7,8,"acjde",7.8,"Saturday",18:52:00,19:01:00,20:53:00,"Saturday",0,5,2021,00:09:00
4431,"city A",23.5,3,"acjde",7.8,"Monday",04:17:00,04:27:00,05:24:00,"Monday",0,5,2021,00:10:00
101840,"city C",23.5,3,"wehqk",7.8,"Thursday",04:36:00,04:47:00,06:12:00,"Thursday",0,5,2020,00:11:00
14722,"city A",23.5,3,"acjde",7.8,"Friday",20:31:00,20:42:00,21:45:00,"Friday",0,5,2020,00:11:00
54477,"city C",23.5,3,"wehqk",7.8,"Saturday",20:32:00,20:41:00,20:43:00,"Saturday",0,4,2021,00:09:00
8290,"city A",23.5,3,"acjde",7.8,"Saturday",20:40:00,20:49:00,21:04:00,"Saturday",0,4,2019,00:09:00
26373,"city C",23.5,3,"wehqk",7.8,"Sunday",20:26:00,20:37:00,22:00:00,"Sunday",0,4,2022,00:11:00
7618,"city B",62.5,8,"bjdwe",7.8,"Friday",03:38:00,03:48:00,04:54:00,"Friday",0,3,2020,00:10:00
3728,"city A",62.5,8,"acjde",7.8,"Thursday",01:34:00,01:43:00,02:16:00,"Thursday",0,4,2019,00:09:00
5962,"city B",62.5,8,"bjdwe",7.8,"Wednesday",04:33:00,04:42:00,05:18:00,"Wednesday",0,4,2019,00:09:00
88400,"city A",15.6,2,"acjde",7.8,"Sunday",01:59:00,02:08:00,03:07:00,"Sunday",0,3,2022,00:09:00
93954,"city B",15.6,2,"bjdwe",7.8,"Sunday",20:17:00,20:26:00,22:06:00,"Sunday",0,4,2021,00:09:00
92490,"city C",31.1,4,"wehqk",7.8,"Thursday",04:02:00,04:11:00,05:07:00,"Thursday",0,3,2021,00:09:00
9787,"city B",54.3,7,"bjdwe",7.8,"Monday",01:11:00,01:21:00,01:45:00,"Monday",0,3,2020,00:10:00
45711,"city A",54.3,7,"acjde",7.8,"Saturday",04:21:00,04:32:00,05:47:00,"Saturday",0,5,2021,00:11:00
1833,"city C",53.8,7,"wehqk",7.7,"Tuesday",02:46:00,02:57:00,04:50:00,"Tuesday",0,4,2020,00:11:00
113496,"city C",53.8,7,"wehqk",7.7,"Saturday",02:08:00,02:17:00,03:22:00,"Saturday",0,5,2019,00:09:00
60669,"city C",23,3,"wehqk",7.7,"Thursday",02:14:00,02:24:00,04:20:00,"Thursday",0,4,2022,00:10:00
5804,"city A",23,3,"acjde",7.7,"Saturday",20:04:00,20:15:00,20:30:00,"Saturday",0,4,2020,00:11:00
78520,"city C",15.3,2,"wehqk",7.7,"Thursday",02:16:00,02:27:00,03:08:00,"Thursday",0,4,2019,00:11:00
97556,"city C",15.3,2,"wehqk",7.7,"Tuesday",02:25:00,02:36:00,03:59:00,"Tuesday",0,5,2020,00:11:00
99165,"city C",83.1,11,"wehqk",7.6,"Saturday",02:18:00,02:29:00,03:04:00,"Saturday",0,5,2020,00:11:00
10440,"city A",83.1,11,"acjde",7.6,"Thursday",03:10:00,03:21:00,03:41:00,"Thursday",0,3,2022,00:11:00
9821,"city B",83.1,11,"bjdwe",7.6,"Tuesday",04:33:00,04:43:00,06:05:00,"Tuesday",0,5,2020,00:10:00
7248,"city A",90.3,12,"acjde",7.5,"Sunday",03:56:00,04:05:00,04:37:00,"Sunday",0,4,2020,00:09:00
78520,"city C",90.3,12,"wehqk",7.5,"Wednesday",19:49:00,20:00:00,21:34:00,"Wednesday",0,5,2019,00:11:00
158403,"city A",90.3,12,"acjde",7.5,"Saturday",02:17:00,02:28:00,03:51:00,"Saturday",0,3,2019,00:11:00
95807,"city C",45.1,6,"wehqk",7.5,"Thursday",22:03:00,22:13:00,22:24:00,"Thursday",0,3,2022,00:10:00
88846,"city A",97.6,13,"acjde",7.5,"Thursday",02:11:00,02:21:00,02:55:00,"Thursday",0,4,2020,00:10:00
102508,"city C",97.6,13,"wehqk",7.5,"Thursday",20:02:00,20:13:00,20:29:00,"Thursday",0,4,2020,00:11:00
38800,"city A",97.6,13,"acjde",7.5,"Friday",04:46:00,04:56:00,05:41:00,"Friday",0,5,2021,00:10:00
1072,"city A",97.6,13,"acjde",7.5,"Saturday",20:17:00,20:26:00,21:08:00,"Saturday",0,4,2020,00:09:00
9796,"city C",97.6,13,"wehqk",7.5,"Monday",23:12:00,23:23:00,00:41:00,"Monday",0,5,2021,00:11:00
91831,"city C",15,2,"wehqk",7.5,"Monday",04:17:00,04:28:00,05:25:00,"Monday",0,4,2019,00:11:00
102495,"city B",15,2,"bjdwe",7.5,"Wednesday",04:17:00,04:28:00,06:20:00,"Wednesday",0,4,2021,00:11:00
68267,"city B",59.9,8,"bjdwe",7.5,"Thursday",00:30:00,00:40:00,00:57:00,"Thursday",0,5,2020,00:10:00
4924,"city B",59.9,8,"bjdwe",7.5,"Saturday",02:19:00,02:28:00,02:45:00,"Saturday",0,3,2019,00:09:00
10052,"city A",59.9,8,"acjde",7.5,"Saturday",03:04:00,03:14:00,04:12:00,"Saturday",0,4,2021,00:10:00
6502,"city C",29.7,4,"wehqk",7.4,"Wednesday",02:20:00,02:29:00,04:13:00,"Wednesday",0,3,2021,00:09:00
42240,"city C",29.7,4,"wehqk",7.4,"Tuesday",01:32:00,01:42:00,02:23:00,"Tuesday",0,5,2019,00:10:00
194008,"city C",66.8,9,"wehqk",7.4,"Monday",02:36:00,02:45:00,02:58:00,"Monday",0,3,2022,00:09:00
11551,"city A",66.8,9,"acjde",7.4,"Monday",23:13:00,23:24:00,00:44:00,"Monday",0,3,2021,00:11:00
967,"city A",66.8,9,"acjde",7.4,"Saturday",20:31:00,20:40:00,22:13:00,"Saturday",0,3,2022,00:09:00
66730,"city C",66.8,9,"wehqk",7.4,"Wednesday",20:00:00,20:11:00,21:04:00,"Wednesday",0,5,2020,00:11:00
192310,"city B",66.8,9,"bjdwe",7.4,"Wednesday",02:57:00,03:07:00,04:27:00,"Wednesday",0,3,2020,00:10:00
61738,"city A",66.8,9,"acjde",7.4,"Sunday",20:39:00,20:49:00,21:27:00,"Sunday",0,3,2022,00:10:00
959,"city C",22.2,3,"wehqk",7.4,"Monday",02:35:00,02:46:00,03:19:00,"Monday",0,3,2020,00:11:00
1895,"city B",22.2,3,"bjdwe",7.4,"Friday",03:09:00,03:20:00,03:28:00,"Friday",0,4,2021,00:11:00
459,"city A",22.2,3,"acjde",7.4,"Thursday",00:10:00,00:21:00,00:50:00,"Thursday",0,3,2020,00:11:00
91831,"city C",59,8,"wehqk",7.4,"Monday",02:08:00,02:19:00,02:33:00,"Monday",0,5,2019,00:11:00
4187,"city C",59,8,"wehqk",7.4,"Sunday",20:48:00,20:57:00,21:35:00,"Sunday",0,4,2021,00:09:00
10580,"city C",59,8,"wehqk",7.4,"Thursday",03:20:00,03:30:00,03:57:00,"Thursday",0,5,2020,00:10:00
8007,"city A",44.2,6,"acjde",7.4,"Saturday",03:13:00,03:23:00,04:04:00,"Saturday",0,3,2021,00:10:00
192310,"city B",14.7,2,"bjdwe",7.4,"Monday",00:15:00,00:24:00,01:58:00,"Monday",0,4,2020,00:09:00
9821,"city B",14.7,2,"bjdwe",7.4,"Monday",01:41:00,01:52:00,03:52:00,"Monday",0,4,2020,00:11:00
9799,"city A",22,3,"acjde",7.3,"Wednesday",04:10:00,04:20:00,05:48:00,"Wednesday",0,5,2021,00:10:00
192310,"city B",22,3,"bjdwe",7.3,"Sunday",02:51:00,03:00:00,04:12:00,"Sunday",0,5,2020,00:09:00
20098,"city B",22,3,"bjdwe",7.3,"Sunday",22:13:00,22:24:00,23:51:00,"Sunday",0,3,2022,00:11:00
111239,"city C",22,3,"wehqk",7.3,"Sunday",04:23:00,04:34:00,06:01:00,"Sunday",0,5,2019,00:11:00
78549,"city B",22,3,"bjdwe",7.3,"Friday",03:00:00,03:11:00,03:48:00,"Friday",0,3,2019,00:11:00
9874,"city A",22,3,"acjde",7.3,"Saturday",20:55:00,21:04:00,22:28:00,"Saturday",0,4,2021,00:09:00
79156,"city A",95,13,"acjde",7.3,"Sunday",02:46:00,02:57:00,03:09:00,"Sunday",0,1,2022,00:11:00
91497,"city B",58.4,8,"bjdwe",7.3,"Sunday",20:38:00,20:48:00,21:38:00,"Sunday",0,5,2020,00:10:00
25076,"city B",43.8,6,"bjdwe",7.3,"Thursday",04:30:00,04:41:00,04:52:00,"Thursday",0,5,2021,00:11:00
75781,"city C",21.9,3,"wehqk",7.3,"Monday",23:59:00,00:10:00,01:44:00,"Monday",0,3,2019,NA
78887,"city A",58.4,8,"acjde",7.3,"Saturday",20:23:00,20:32:00,21:24:00,"Saturday",0,5,2020,00:09:00
1762,"city A",58.4,8,"acjde",7.3,"Thursday",05:01:00,05:12:00,06:27:00,"Thursday",0,4,2021,00:11:00
10634,"city A",21.9,3,"acjde",7.3,"Monday",04:25:00,04:34:00,04:36:00,"Monday",0,4,2022,00:09:00
68236,"city A",21.9,3,"acjde",7.3,"Friday",00:11:00,00:21:00,00:28:00,"Friday",0,3,2020,00:10:00
6477,"city B",65.5,9,"bjdwe",7.3,"Sunday",01:10:00,01:21:00,02:52:00,"Sunday",0,5,2019,00:11:00
106572,"city C",65.5,9,"wehqk",7.3,"Sunday",03:10:00,03:19:00,04:37:00,"Sunday",0,5,2019,00:09:00
9959,"city A",65.5,9,"acjde",7.3,"Tuesday",20:43:00,20:54:00,21:25:00,"Tuesday",0,4,2021,00:11:00
967,"city A",65.5,9,"acjde",7.3,"Wednesday",03:17:00,03:26:00,04:52:00,"Wednesday",0,3,2022,00:09:00
13846,"city A",65.5,9,"acjde",7.3,"Tuesday",03:03:00,03:14:00,05:08:00,"Tuesday",0,3,2020,00:11:00
197636,"city C",65.5,9,"wehqk",7.3,"Sunday",02:18:00,02:29:00,03:39:00,"Sunday",0,3,2020,00:11:00
14573,"city A",94.1,13,"acjde",7.2,"Saturday",00:22:00,00:31:00,01:06:00,"Saturday",0,4,2021,00:09:00
7682,"city B",94.1,13,"bjdwe",7.2,"Wednesday",20:06:00,20:15:00,21:32:00,"Wednesday",0,4,2020,00:09:00
12300,"city C",94.1,13,"wehqk",7.2,"Tuesday",03:09:00,03:18:00,03:41:00,"Tuesday",0,5,2019,00:09:00
99165,"city C",94.1,13,"wehqk",7.2,"Friday",20:58:00,21:08:00,22:39:00,"Friday",0,5,2020,00:10:00
5403,"city B",94.1,13,"bjdwe",7.2,"Saturday",04:01:00,04:11:00,04:43:00,"Saturday",0,5,2021,00:10:00
87244,"city C",86.8,12,"wehqk",7.2,"Friday",00:31:00,00:42:00,01:49:00,"Friday",0,4,2022,00:11:00
97556,"city C",86.8,12,"wehqk",7.2,"Saturday",19:46:00,19:57:00,21:15:00,"Saturday",0,3,2020,00:11:00
896,"city C",86.8,12,"wehqk",7.2,"Tuesday",02:14:00,02:25:00,02:37:00,"Tuesday",0,3,2021,00:11:00
97044,"city B",79.4,11,"bjdwe",7.2,"Friday",02:13:00,02:22:00,02:30:00,"Friday",0,5,2021,00:09:00
91848,"city B",79.4,11,"bjdwe",7.2,"Sunday",20:21:00,20:31:00,22:29:00,"Sunday",0,5,2019,00:10:00
80104,"city C",79.4,11,"wehqk",7.2,"Saturday",04:17:00,04:26:00,05:49:00,"Saturday",0,5,2019,00:09:00
105253,"city B",64.9,9,"bjdwe",7.2,"Sunday",03:20:00,03:29:00,04:10:00,"Sunday",0,5,2020,00:09:00
93954,"city B",64.9,9,"bjdwe",7.2,"Sunday",04:18:00,04:29:00,05:52:00,"Sunday",0,4,2021,00:11:00
48895,"city A",64.9,9,"acjde",7.2,"Friday",03:11:00,03:20:00,04:29:00,"Friday",0,4,2020,00:09:00
26654,"city C",14.4,2,"wehqk",7.2,"Thursday",00:13:00,00:22:00,00:39:00,"Thursday",0,5,2019,00:09:00
99165,"city C",14.4,2,"wehqk",7.2,"Friday",00:10:00,00:20:00,01:13:00,"Friday",0,5,2020,00:10:00
20098,"city B",28.6,4,"bjdwe",7.2,"Thursday",03:08:00,03:17:00,03:28:00,"Thursday",0,4,2022,00:09:00
157229,"city A",28.6,4,"acjde",7.2,"Thursday",20:51:00,21:00:00,21:20:00,"Thursday",0,4,2020,00:09:00
5550,"city C",28.6,4,"wehqk",7.2,"Thursday",20:30:00,20:41:00,22:04:00,"Thursday",0,3,2019,00:11:00
88846,"city A",78.7,11,"acjde",7.2,"Wednesday",02:16:00,02:25:00,03:49:00,"Wednesday",0,3,2020,00:09:00
12708,"city C",78.7,11,"wehqk",7.2,"Tuesday",02:33:00,02:42:00,03:43:00,"Tuesday",0,5,2019,00:09:00
10636,"city C",78.7,11,"wehqk",7.2,"Friday",20:29:00,20:39:00,21:58:00,"Friday",0,5,2022,00:10:00
1747,"city B",28.6,4,"bjdwe",7.2,"Saturday",02:16:00,02:25:00,02:49:00,"Saturday",0,4,2021,00:09:00
5210,"city C",28.6,4,"wehqk",7.2,"Thursday",04:05:00,04:15:00,04:46:00,"Thursday",0,5,2020,00:10:00
85445,"city B",92.9,13,"bjdwe",7.1,"Friday",01:19:00,01:29:00,01:41:00,"Friday",0,4,2020,00:10:00
12871,"city A",92.9,13,"acjde",7.1,"Wednesday",23:13:00,23:24:00,23:50:00,"Wednesday",0,3,2019,00:11:00
42853,"city B",92.9,13,"bjdwe",7.1,"Tuesday",20:43:00,20:52:00,22:28:00,"Tuesday",0,4,2022,00:09:00
1895,"city B",92.9,13,"bjdwe",7.1,"Sunday",20:05:00,20:15:00,21:04:00,"Sunday",0,5,2021,00:10:00
35636,"city B",92.9,13,"bjdwe",7.1,"Sunday",22:11:00,22:20:00,23:54:00,"Sunday",0,3,2020,00:09:00
489,"city A",14.3,2,"acjde",7.1,"Saturday",03:30:00,03:41:00,04:26:00,"Saturday",0,5,2019,00:11:00
83814,"city A",14.3,2,"acjde",7.1,"Monday",02:25:00,02:34:00,02:46:00,"Monday",0,3,2019,00:09:00
1961,"city C",28.5,4,"wehqk",7.1,"Monday",20:25:00,20:34:00,21:21:00,"Monday",0,4,2021,00:09:00
85535,"city C",64.1,9,"wehqk",7.1,"Sunday",02:01:00,02:11:00,03:12:00,"Sunday",0,3,2022,00:10:00
1639,"city B",64.1,9,"bjdwe",7.1,"Monday",02:30:00,02:39:00,03:45:00,"Monday",0,5,2021,00:09:00
68759,"city C",64.1,9,"wehqk",7.1,"Thursday",04:10:00,04:20:00,04:52:00,"Thursday",0,4,2019,00:10:00
93954,"city B",78.3,11,"bjdwe",7.1,"Tuesday",03:38:00,03:47:00,05:35:00,"Tuesday",0,5,2021,00:09:00
7375,"city C",78.3,11,"wehqk",7.1,"Friday",05:28:00,05:37:00,06:04:00,"Friday",0,5,2022,00:09:00
6286,"city B",78.3,11,"bjdwe",7.1,"Sunday",04:06:00,04:15:00,05:44:00,"Sunday",0,3,2020,00:09:00
7415,"city B",71,10,"bjdwe",7.1,"Friday",02:03:00,02:14:00,03:16:00,"Friday",0,4,2021,00:11:00
2541,"city C",71,10,"wehqk",7.1,"Sunday",03:19:00,03:29:00,03:41:00,"Sunday",0,4,2019,00:10:00
32411,"city A",71,10,"acjde",7.1,"Friday",20:53:00,21:03:00,22:40:00,"Friday",0,5,2020,00:10:00
104967,"city A",70.6,10,"acjde",7.1,"Wednesday",02:16:00,02:26:00,03:11:00,"Wednesday",0,4,2022,00:10:00
88854,"city B",70.6,10,"bjdwe",7.1,"Wednesday",04:27:00,04:36:00,05:13:00,"Wednesday",0,3,2022,00:09:00
57105,"city B",70.6,10,"bjdwe",7.1,"Monday",20:20:00,20:29:00,20:43:00,"Monday",0,3,2022,00:09:00
1376,"city A",70.5,10,"acjde",7,"Friday",03:43:00,03:54:00,05:44:00,"Friday",0,3,2019,00:11:00
2840,"city C",70.5,10,"wehqk",7,"Monday",20:03:00,20:12:00,21:21:00,"Monday",0,4,2019,00:09:00
550,"city B",70.5,10,"bjdwe",7,"Wednesday",03:10:00,03:19:00,04:41:00,"Wednesday",0,5,2019,00:09:00
56015,"city A",14.1,2,"acjde",7,"Sunday",02:43:00,02:54:00,04:14:00,"Sunday",0,5,2020,00:11:00
92481,"city B",14.1,2,"bjdwe",7,"Wednesday",03:01:00,03:12:00,04:41:00,"Wednesday",0,5,2022,00:11:00
83814,"city A",14.1,2,"acjde",7,"Saturday",02:57:00,03:07:00,04:24:00,"Saturday",0,3,2019,00:10:00
1808,"city C",28.1,4,"wehqk",7,"Monday",02:35:00,02:46:00,03:15:00,"Monday",0,4,2022,00:11:00
10342,"city C",28,4,"wehqk",7,"Monday",20:49:00,20:59:00,21:31:00,"Monday",0,5,2020,00:10:00
1608,"city A",21,3,"acjde",7,"Monday",02:11:00,02:22:00,04:04:00,"Monday",0,1,2019,00:11:00
88846,"city A",14,2,"acjde",7,"Friday",22:23:00,22:32:00,00:04:00,"Friday",0,1,2020,00:09:00
63262,"city A",14,2,"acjde",7,"Saturday",20:29:00,20:38:00,21:50:00,"Saturday",0,1,2021,00:09:00
79136,"city A",84,12,"acjde",7,"Saturday",03:05:00,03:16:00,04:57:00,"Saturday",0,3,2020,00:11:00
4010,"city B",14,2,"bjdwe",7,"Sunday",02:46:00,02:56:00,03:11:00,"Sunday",0,5,2022,00:10:00
23309,"city B",14,2,"bjdwe",7,"Wednesday",02:33:00,02:42:00,03:23:00,"Wednesday",0,3,2020,00:09:00
157229,"city A",14,2,"acjde",7,"Friday",02:53:00,03:03:00,04:05:00,"Friday",0,3,2020,00:10:00
91070,"city B",84,12,"bjdwe",7,"Friday",02:49:00,02:58:00,03:34:00,"Friday",0,4,2021,00:09:00
3982,"city B",84,12,"bjdwe",7,"Thursday",20:56:00,21:06:00,22:58:00,"Thursday",0,5,2019,00:10:00
77550,"city C",27.9,4,"wehqk",7,"Friday",02:34:00,02:44:00,03:00:00,"Friday",0,5,2020,00:10:00
7682,"city B",20.9,3,"bjdwe",7,"Thursday",02:11:00,02:22:00,03:48:00,"Thursday",0,3,2020,00:11:00
85535,"city C",20.9,3,"wehqk",7,"Tuesday",03:05:00,03:14:00,04:25:00,"Tuesday",0,4,2022,00:09:00
12871,"city A",20.9,3,"acjde",7,"Sunday",20:49:00,20:58:00,21:19:00,"Sunday",0,1,2019,00:09:00
43051,"city C",27.7,4,"wehqk",6.9,"Wednesday",02:19:00,02:30:00,04:22:00,"Wednesday",0,4,2021,00:11:00
9795,"city B",13.8,2,"bjdwe",6.9,"Wednesday",04:40:00,04:51:00,06:35:00,"Wednesday",0,3,2021,00:11:00
106572,"city C",13.8,2,"wehqk",6.9,"Sunday",04:00:00,04:11:00,05:27:00,"Sunday",0,5,2019,00:11:00
113424,"city B",13.8,2,"bjdwe",6.9,"Monday",01:41:00,01:52:00,03:48:00,"Monday",0,4,2019,00:11:00
6081,"city A",47.9,7,"acjde",6.8,"Monday",03:34:00,03:45:00,04:08:00,"Monday",0,1,2019,00:11:00
14189,"city B",47.9,7,"bjdwe",6.8,"Tuesday",03:29:00,03:40:00,05:30:00,"Tuesday",0,4,2020,00:11:00
